minute,second,duration,play_pattern,position,shot_technique,shot_body_part,shot_type,shot_first_time,shot_open_goal,shot_one_on_one,shot_aerial_won,under_pressure,start_x,start_y,end_x,end_y,shot_outcome,shot_key_pass
14,38,1.085264,2,23.0,93.0,40.0,87.0,1,0,0,0,0,104.0,52.4,120.0,38.2,0.0,1
20,42,1.056254,4,16.0,93.0,38.0,87.0,1,0,0,0,0,116.0,44.7,120.0,44.9,0.0,1
21,8,0.518767,1,13.0,93.0,40.0,87.0,0,0,0,0,0,108.0,51.2,117.2,42.1,0.0,0
24,54,2.308778,3,23.0,93.0,40.0,87.0,0,0,0,0,0,77.2,31.0,120.0,39.6,0.0,0
28,57,0.053161,1,21.0,93.0,38.0,87.0,0,0,0,0,0,103.9,32.1,105.1,32.7,0.0,1
32,16,0.19016,1,17.0,93.0,40.0,87.0,0,0,0,0,0,109.3,20.4,110.6,23.2,0.0,1
33,34,0.150311,4,23.0,93.0,40.0,87.0,1,0,0,0,1,101.2,34.6,103.0,35.4,0.0,0
35,24,1.065401,1,15.0,93.0,40.0,87.0,1,0,0,0,0,104.6,47.6,120.0,37.3,1.0,1
40,34,1.090474,1,24.0,93.0,38.0,87.0,0,0,0,0,0,97.6,40.0,117.6,42.4,0.0,1
47,2,0.793089,2,5.0,93.0,37.0,87.0,0,0,0,0,0,116.9,35.7,120.0,42.7,1.0,1
48,51,1.056524,1,23.0,93.0,38.0,87.0,0,0,0,0,0,102.4,38.6,120.0,37.5,0.0,1
50,28,1.715039,1,24.0,93.0,38.0,87.0,0,0,0,0,0,85.4,33.0,119.0,42.9,0.0,0
61,8,0.650675,1,12.0,93.0,37.0,87.0,0,0,0,1,1,112.2,33.2,113.2,41.1,0.0,1
81,12,0.625478,1,2.0,95.0,40.0,87.0,1,1,0,0,0,118.3,44.4,120.0,43.1,1.0,1
83,10,0.948294,1,12.0,93.0,40.0,87.0,0,0,0,0,0,95.5,43.2,118.2,38.3,0.0,1
85,25,0.569607,1,6.0,93.0,40.0,87.0,0,0,0,0,0,106.4,31.1,116.6,37.2,0.0,1
89,54,0.055707,1,23.0,93.0,40.0,87.0,0,0,0,0,0,105.9,35.6,107.0,36.1,0.0,1
89,59,1.131359,1,6.0,93.0,38.0,87.0,0,0,0,0,0,102.6,27.4,120.0,45.4,0.0,1
92,14,0.715123,1,23.0,91.0,40.0,87.0,1,0,0,0,0,111.9,41.5,120.0,39.3,1.0,1
4,46,0.850368,2,23.0,91.0,40.0,87.0,1,0,0,0,1,111.3,45.1,120.0,47.8,0.0,1
7,5,0.512612,2,3.0,93.0,37.0,87.0,0,0,0,0,0,114.7,37.6,120.0,33.6,0.0,1
8,43,1.095394,3,13.0,93.0,40.0,62.0,0,0,0,0,0,100.1,25.5,120.0,34.9,0.0,0
10,7,0.206938,1,19.0,93.0,40.0,87.0,1,0,0,0,0,104.1,43.3,107.3,43.7,0.0,1
16,2,0.667975,1,15.0,93.0,37.0,87.0,0,0,0,1,1,114.6,36.3,120.0,38.5,0.0,1
18,25,0.146105,2,23.0,93.0,37.0,87.0,0,0,0,0,0,109.5,43.6,111.2,44.1,0.0,1
18,50,1.118741,2,23.0,91.0,40.0,87.0,1,0,0,0,1,111.9,47.2,120.0,46.6,0.0,1
30,36,1.305729,4,10.0,93.0,38.0,87.0,1,0,0,0,0,93.4,36.4,120.0,45.8,0.0,0
39,38,1.202633,1,19.0,93.0,40.0,87.0,0,0,0,0,0,96.9,39.9,118.5,42.3,0.0,1
44,0,0.314532,1,15.0,93.0,40.0,87.0,1,0,0,0,0,111.2,37.6,115.2,40.1,0.0,1
45,30,0.556388,1,22.0,93.0,40.0,87.0,0,0,0,0,0,104.8,50.4,117.3,43.1,0.0,1
45,58,1.156159,1,23.0,93.0,40.0,87.0,0,0,0,0,0,107.6,56.4,116.6,43.0,0.0,1
45,46,0.407531,1,24.0,93.0,38.0,87.0,0,0,1,0,0,104.9,38.9,113.5,38.4,0.0,1
45,47,0.214217,1,24.0,93.0,40.0,87.0,0,0,1,0,0,111.6,39.9,115.4,39.2,0.0,0
46,32,0.092872,6,13.0,93.0,40.0,87.0,0,0,0,0,0,105.0,54.5,106.6,52.9,0.0,1
48,28,0.115585,1,13.0,93.0,40.0,87.0,0,0,0,0,0,101.6,46.8,102.8,46.0,0.0,1
49,50,0.884287,1,23.0,93.0,40.0,87.0,0,0,0,0,1,110.2,53.1,118.9,41.7,0.0,1
55,39,0.898149,4,7.0,93.0,40.0,87.0,0,0,0,0,1,105.0,56.7,120.0,45.4,0.0,1
56,31,0.191981,7,24.0,95.0,38.0,87.0,0,0,0,0,0,104.4,39.8,108.3,40.0,0.0,0
58,15,0.872837,1,23.0,93.0,37.0,87.0,0,0,1,1,1,111.3,37.8,120.0,32.5,0.0,1
70,14,0.589321,4,19.0,93.0,40.0,87.0,1,0,0,0,0,103.1,43.8,115.9,39.7,0.0,1
70,16,0.65208,4,8.0,93.0,40.0,87.0,0,0,0,0,0,108.1,37.0,117.8,37.7,0.0,0
77,10,0.048379,2,11.0,91.0,40.0,87.0,0,0,0,0,0,98.1,30.9,106.9,44.8,0.0,0
77,49,1.068115,8,13.0,93.0,40.0,87.0,1,0,0,0,0,102.1,39.3,120.0,47.0,0.0,1
78,44,0.820409,6,23.0,93.0,40.0,87.0,1,0,0,0,0,104.0,42.9,119.9,39.1,0.0,1
80,35,2.507899,2,22.0,93.0,37.0,87.0,0,0,0,1,1,110.7,37.9,120.0,47.0,0.0,1
82,56,0.983364,8,19.0,93.0,40.0,87.0,0,0,0,0,0,97.2,29.4,115.9,36.0,0.0,1
86,21,0.103113,1,13.0,93.0,40.0,87.0,0,0,0,0,0,96.1,32.4,101.7,33.1,0.0,1
86,25,1.259707,1,13.0,93.0,40.0,87.0,1,0,0,0,0,98.8,46.6,120.0,34.1,0.0,1
88,3,0.705166,2,15.0,93.0,37.0,87.0,0,0,0,1,1,113.5,43.0,120.0,45.6,0.0,1
90,18,0.424017,2,4.0,93.0,40.0,87.0,0,0,0,0,0,110.8,30.8,118.7,37.3,0.0,1
90,41,0.63235,2,23.0,93.0,38.0,87.0,1,0,0,0,0,103.0,46.6,107.5,42.7,0.0,0
94,58,1.028381,3,19.0,93.0,40.0,87.0,1,0,0,0,0,112.4,55.2,120.0,40.7,0.0,0
5,3,0.728506,4,21.0,93.0,40.0,87.0,0,0,0,0,0,101.3,32.6,116.5,39.4,0.0,1
11,34,2.238325,1,13.0,91.0,40.0,87.0,1,0,0,0,0,106.4,30.0,118.1,41.5,0.0,1
11,37,0.888097,1,17.0,91.0,40.0,87.0,1,0,0,0,0,113.4,49.0,113.5,35.0,0.0,0
20,34,0.779096,1,21.0,93.0,40.0,87.0,0,0,0,0,0,105.4,30.8,120.0,34.3,0.0,1
23,9,2.324893,3,9.0,91.0,40.0,87.0,0,0,0,0,0,87.3,43.4,120.0,32.0,0.0,0
26,45,1.120511,4,23.0,93.0,40.0,87.0,0,0,0,0,0,98.9,53.3,119.9,37.9,0.0,1
26,54,0.320614,4,15.0,93.0,38.0,87.0,0,0,0,0,0,107.6,34.1,111.2,34.8,0.0,0
32,40,1.243776,1,21.0,93.0,40.0,87.0,0,0,0,0,0,98.9,21.1,120.0,42.3,1.0,1
44,11,0.947,1,15.0,93.0,38.0,87.0,0,0,0,0,0,97.5,44.6,120.0,45.7,0.0,1
47,16,0.79839,4,13.0,93.0,38.0,87.0,0,0,0,0,0,103.9,49.0,120.0,36.0,0.0,0
45,47,0.169885,4,6.0,93.0,38.0,87.0,1,0,0,0,0,99.8,36.6,105.0,37.1,0.0,0
46,12,2.470133,2,2.0,93.0,37.0,87.0,0,0,0,0,0,111.1,38.5,120.0,53.1,0.0,1
49,14,0.080433,2,2.0,93.0,37.0,87.0,0,0,0,1,1,115.4,41.8,116.4,41.5,0.0,1
50,58,0.488615,5,21.0,93.0,40.0,88.0,0,0,0,0,0,108.1,40.1,120.0,38.3,1.0,0
52,33,0.000591,3,21.0,93.0,40.0,87.0,0,0,0,0,0,102.3,27.2,103.1,27.7,0.0,1
52,40,0.479688,3,13.0,93.0,38.0,87.0,1,0,0,0,0,114.1,45.6,120.0,36.7,1.0,1
56,29,0.285221,1,13.0,93.0,40.0,87.0,0,0,0,0,1,109.8,50.1,116.8,44.5,0.0,1
64,2,1.097365,3,13.0,93.0,40.0,87.0,0,0,0,0,0,96.5,49.0,120.0,34.2,0.0,0
66,43,1.513143,3,17.0,93.0,40.0,62.0,0,0,0,0,0,97.3,64.3,118.4,41.2,0.0,0
67,17,0.895844,2,3.0,93.0,37.0,87.0,0,0,0,1,1,110.4,35.2,117.4,40.2,0.0,1
67,18,0.633789,2,23.0,93.0,37.0,87.0,0,0,0,0,0,116.1,39.6,120.0,43.1,1.0,0
71,23,0.066721,1,15.0,93.0,40.0,87.0,0,0,0,0,0,100.5,40.8,102.6,41.0,0.0,1
75,16,0.04129,1,15.0,93.0,40.0,87.0,0,0,0,0,0,107.8,35.2,108.8,35.7,0.0,1
78,45,1.08773,4,21.0,93.0,40.0,87.0,0,0,0,0,0,97.4,53.1,117.4,43.1,0.0,0
79,23,0.571508,2,9.0,93.0,37.0,87.0,0,0,0,0,0,115.0,42.5,120.0,37.4,1.0,1
84,51,0.130785,4,21.0,93.0,40.0,87.0,0,0,0,0,1,98.5,27.2,99.9,28.0,0.0,1
85,22,0.994244,2,13.0,93.0,37.0,87.0,0,0,0,0,0,112.2,43.0,120.0,39.8,0.0,1
92,19,1.489347,4,2.0,93.0,37.0,87.0,0,0,1,0,0,111.9,45.3,120.0,33.0,0.0,1
2,47,1.092652,3,6.0,93.0,38.0,62.0,0,0,0,0,0,96.0,49.5,120.0,36.5,1.0,0
6,4,0.841913,4,16.0,93.0,38.0,87.0,0,0,1,0,1,117.2,25.5,119.3,35.5,0.0,1
15,45,0.499989,4,23.0,91.0,38.0,87.0,1,0,0,0,0,114.8,36.3,120.0,35.9,0.0,0
19,35,1.809152,4,21.0,93.0,40.0,87.0,0,0,0,0,0,87.6,25.4,120.0,49.6,0.0,1
20,32,0.267962,7,23.0,93.0,40.0,87.0,0,0,0,0,0,99.3,25.5,103.4,27.7,0.0,1
22,47,0.930622,1,19.0,93.0,40.0,87.0,0,0,0,0,0,99.6,37.3,120.0,45.1,0.0,1
25,51,0.988182,2,17.0,95.0,40.0,87.0,1,0,0,0,0,105.1,36.7,120.0,35.2,0.0,0
28,11,1.811705,4,15.0,93.0,40.0,87.0,0,0,0,0,0,83.7,45.0,117.9,40.8,0.0,1
29,38,0.929097,4,19.0,93.0,38.0,87.0,0,0,0,0,0,97.8,51.1,120.0,44.9,0.0,1
35,24,1.51281,4,21.0,91.0,40.0,87.0,1,0,0,0,0,103.1,20.9,120.0,42.6,0.0,0
40,1,0.565848,1,21.0,93.0,40.0,87.0,0,0,0,0,0,98.5,26.4,109.4,35.5,0.0,1
41,5,0.489501,3,23.0,93.0,37.0,87.0,0,0,0,1,1,116.6,36.9,117.8,42.8,0.0,1
41,6,0.531483,3,19.0,89.0,40.0,87.0,1,0,0,0,0,115.8,43.4,119.2,42.3,0.0,0
44,0,1.271851,7,15.0,93.0,40.0,87.0,1,0,0,0,0,93.1,52.0,120.0,43.7,0.0,1
47,48,1.093634,3,23.0,95.0,40.0,87.0,1,0,0,0,0,93.3,38.4,120.0,44.1,0.0,0
52,1,1.41325,2,5.0,93.0,37.0,87.0,0,0,0,1,1,113.6,44.7,120.0,36.1,1.0,1
53,5,0.047517,6,23.0,93.0,40.0,87.0,0,0,0,0,0,105.1,33.2,107.8,35.0,0.0,0
53,38,1.506643,2,6.0,95.0,38.0,87.0,1,0,0,0,0,102.9,36.6,118.0,37.6,0.0,0
57,32,0.5405,4,19.0,93.0,40.0,87.0,0,0,0,0,0,103.6,50.0,114.1,43.5,0.0,1
57,40,1.965784,4,13.0,91.0,40.0,87.0,1,0,0,0,0,91.3,46.1,120.0,36.5,0.0,0
59,19,1.552924,3,15.0,93.0,37.0,87.0,0,0,0,0,0,105.3,31.2,115.4,37.3,0.0,1
59,46,0.03921,6,23.0,93.0,40.0,87.0,0,0,0,0,0,106.4,50.5,106.9,50.1,0.0,0
64,37,2.213619,3,23.0,93.0,40.0,87.0,0,0,0,0,0,98.0,48.4,120.0,26.4,0.0,1
66,35,0.870808,3,21.0,93.0,40.0,87.0,0,0,0,0,0,95.5,35.1,118.8,41.6,0.0,0
68,12,0.031722,3,13.0,93.0,40.0,87.0,1,0,0,0,1,91.9,41.0,93.4,40.9,0.0,0
72,3,0.66652,3,23.0,93.0,40.0,87.0,1,0,0,0,0,109.1,54.8,120.0,41.6,0.0,1
79,13,1.371356,3,16.0,93.0,40.0,62.0,0,0,0,0,0,92.5,22.1,120.0,34.6,0.0,0
85,26,0.343342,2,23.0,93.0,37.0,87.0,0,0,1,1,1,118.1,32.9,119.4,36.9,0.0,1
85,58,0.942153,2,15.0,93.0,37.0,87.0,0,0,0,0,0,112.5,50.2,119.4,37.6,0.0,1
86,22,0.521643,2,23.0,93.0,37.0,87.0,0,0,0,0,0,112.1,44.1,118.7,43.4,0.0,1
88,34,1.250626,3,23.0,91.0,40.0,87.0,1,0,0,0,0,92.4,33.5,120.0,45.5,0.0,0
5,0,1.276019,3,23.0,91.0,40.0,87.0,1,0,0,0,1,112.5,37.0,120.0,34.9,0.0,1
11,14,1.732475,1,3.0,93.0,40.0,87.0,0,0,0,0,1,81.0,45.9,120.0,45.2,0.0,1
13,25,0.219884,6,17.0,93.0,40.0,87.0,0,0,0,0,1,100.8,25.0,102.0,25.9,0.0,0
13,26,0.862428,6,23.0,93.0,37.0,87.0,0,0,0,1,1,112.3,42.6,118.7,42.3,0.0,0
14,9,0.892575,2,3.0,93.0,37.0,87.0,0,0,0,1,1,115.2,36.1,119.2,37.2,0.0,1
28,0,1.251565,4,17.0,91.0,40.0,87.0,0,0,0,0,0,99.3,41.9,120.0,48.8,0.0,0
33,1,0.115376,1,21.0,93.0,40.0,87.0,0,0,0,0,0,102.7,23.2,104.0,24.2,0.0,1
37,23,1.099645,1,10.0,93.0,40.0,87.0,0,0,0,0,0,102.0,37.1,120.0,39.9,0.0,0
39,53,0.67182,1,13.0,93.0,37.0,87.0,0,0,0,0,0,114.0,40.3,120.0,43.2,1.0,1
41,28,1.617222,1,17.0,93.0,38.0,87.0,0,0,0,0,0,93.9,46.0,120.0,44.8,0.0,1
46,42,0.192931,2,3.0,93.0,37.0,87.0,0,0,0,0,0,107.9,42.8,109.2,42.7,0.0,1
50,33,0.810452,1,13.0,93.0,40.0,87.0,1,0,0,0,1,101.0,48.3,118.4,43.3,0.0,1
51,9,0.714802,2,13.0,91.0,40.0,87.0,1,0,0,0,1,113.3,31.4,118.8,36.9,0.0,1
51,11,0.333881,2,23.0,93.0,38.0,87.0,1,0,0,0,1,114.6,37.0,119.1,41.4,0.0,0
51,13,0.609623,2,13.0,95.0,40.0,87.0,1,0,0,0,0,113.0,30.6,120.0,41.6,1.0,0
52,49,1.759786,4,21.0,93.0,38.0,87.0,0,0,0,0,0,109.8,16.3,120.0,43.9,1.0,1
59,28,1.182964,1,23.0,93.0,40.0,87.0,0,0,0,0,1,101.0,35.1,116.3,38.6,0.0,0
65,27,1.135465,1,15.0,91.0,38.0,87.0,1,0,0,0,1,111.2,45.5,120.0,39.4,1.0,1
69,13,0.061134,2,13.0,93.0,38.0,87.0,0,0,0,0,0,99.0,38.9,100.4,39.0,0.0,1
69,15,0.903407,2,3.0,91.0,38.0,87.0,1,0,0,0,1,102.3,29.2,118.9,37.6,0.0,0
70,0,1.141175,2,5.0,93.0,38.0,87.0,1,0,0,0,0,102.3,54.6,117.9,42.1,0.0,1
91,5,0.089783,1,13.0,93.0,38.0,87.0,0,0,0,0,0,105.5,52.0,106.7,50.7,0.0,1
91,44,0.800652,2,15.0,91.0,38.0,87.0,0,0,0,0,1,103.5,41.6,119.0,38.1,0.0,0
2,35,1.534877,1,19.0,93.0,37.0,87.0,0,0,0,1,1,109.2,37.9,120.0,50.9,0.0,1
12,38,0.999756,1,17.0,93.0,38.0,87.0,0,0,0,0,0,103.5,43.5,116.8,40.5,0.0,1
16,19,2.146344,3,9.0,91.0,40.0,87.0,0,0,0,0,0,84.8,60.9,120.0,50.0,0.0,0
19,20,0.477343,6,23.0,93.0,38.0,87.0,0,0,0,0,1,107.8,38.8,116.0,40.1,0.0,1
20,4,1.079881,4,6.0,93.0,38.0,87.0,0,0,0,0,0,96.3,23.6,117.1,37.1,0.0,0
32,10,0.990379,4,17.0,93.0,40.0,87.0,0,0,0,0,0,102.3,48.1,118.1,38.0,0.0,1
32,52,0.042088,2,17.0,89.0,40.0,87.0,1,0,0,0,0,115.2,29.0,115.6,29.9,0.0,1
37,24,1.463941,1,17.0,91.0,40.0,87.0,1,0,0,0,1,102.3,25.4,119.2,34.5,0.0,1
46,14,1.028376,1,17.0,93.0,40.0,87.0,1,0,0,0,1,110.0,26.9,120.0,40.0,0.0,1
47,7,1.578511,4,19.0,93.0,40.0,87.0,0,0,0,0,0,97.2,49.1,120.0,36.9,1.0,1
55,48,0.69532,6,23.0,93.0,40.0,87.0,0,0,0,0,0,109.6,50.4,120.0,40.8,0.0,1
57,23,0.768774,4,19.0,93.0,40.0,87.0,1,0,0,0,0,109.9,32.0,120.0,39.1,1.0,1
59,12,2.734955,4,3.0,93.0,40.0,87.0,0,0,0,0,0,75.0,34.7,119.6,45.5,0.0,0
69,4,0.092946,1,21.0,93.0,40.0,87.0,0,0,0,0,0,108.0,29.5,110.4,31.0,0.0,0
70,54,1.060945,3,21.0,93.0,40.0,87.0,1,0,0,0,0,107.4,46.1,116.8,43.0,0.0,1
79,21,0.193578,3,6.0,93.0,38.0,87.0,1,0,0,0,0,94.6,47.7,117.1,38.1,0.0,1
90,0,0.973351,6,17.0,93.0,38.0,87.0,0,0,0,0,0,109.9,31.9,120.0,41.5,1.0,1
9,20,1.836107,2,5.0,93.0,40.0,87.0,0,0,0,0,0,91.1,50.6,117.5,38.1,0.0,0
15,16,0.035371,2,21.0,93.0,40.0,87.0,0,0,0,0,0,101.5,53.9,103.0,52.7,0.0,1
15,19,0.778152,2,21.0,93.0,40.0,87.0,0,0,0,0,0,106.7,51.6,118.5,43.3,0.0,0
17,4,0.180445,4,6.0,95.0,38.0,87.0,1,0,0,0,0,114.2,31.4,115.1,33.1,0.0,1
23,33,0.298396,3,5.0,93.0,37.0,87.0,0,1,0,0,0,117.9,38.7,120.0,33.3,0.0,1
29,7,0.046915,1,2.0,93.0,38.0,87.0,0,0,0,0,0,105.5,53.3,106.8,52.3,0.0,1
32,11,0.129046,6,15.0,93.0,38.0,87.0,0,0,0,0,0,105.1,25.2,107.0,26.9,0.0,1
42,55,0.072746,4,2.0,93.0,40.0,87.0,0,0,0,0,0,102.8,48.3,103.5,48.1,0.0,0
46,49,1.626077,6,13.0,93.0,40.0,87.0,0,0,0,0,1,105.9,59.0,120.0,30.4,0.0,1
65,16,0.665933,3,23.0,93.0,37.0,87.0,0,0,0,0,0,116.4,50.7,120.0,49.1,0.0,1
70,27,0.887095,4,13.0,93.0,38.0,87.0,0,0,0,0,0,102.1,35.2,120.0,43.1,1.0,1
73,6,0.91586,8,2.0,93.0,38.0,87.0,0,0,0,0,0,102.6,54.0,120.0,37.6,0.0,1
80,8,0.304786,2,13.0,93.0,40.0,87.0,0,0,0,0,1,106.2,36.4,112.4,37.9,0.0,0
80,10,0.086707,2,23.0,93.0,40.0,87.0,0,0,0,0,1,108.0,48.0,109.2,47.4,0.0,0
90,59,0.270318,5,13.0,93.0,38.0,87.0,0,0,0,0,0,81.6,48.5,90.1,46.8,0.0,0
1,52,0.480094,5,10.0,93.0,40.0,88.0,0,0,0,0,0,108.2,40.2,119.3,36.7,0.0,0
2,29,0.090442,2,5.0,91.0,38.0,87.0,1,0,0,0,0,112.2,32.4,113.5,33.2,0.0,1
2,53,0.677504,2,24.0,93.0,37.0,87.0,0,0,0,0,0,110.6,33.2,111.8,43.0,0.0,1
13,3,0.94645,6,22.0,93.0,38.0,87.0,0,0,0,0,0,102.0,36.7,120.0,38.0,1.0,1
18,26,1.060278,1,22.0,93.0,40.0,87.0,0,0,0,0,0,97.5,43.4,120.0,34.9,0.0,1
24,0,0.122828,4,15.0,91.0,40.0,87.0,1,0,0,0,1,100.3,27.7,103.5,29.6,0.0,0
24,45,0.497437,2,13.0,91.0,38.0,87.0,0,0,0,0,0,105.1,46.5,111.9,41.9,0.0,1
24,47,0.539727,2,19.0,91.0,40.0,87.0,1,0,0,0,1,109.7,45.5,118.9,40.9,0.0,0
25,5,2.370159,2,19.0,93.0,37.0,87.0,0,0,0,1,1,111.9,49.1,120.0,56.0,0.0,1
34,54,0.858669,4,15.0,93.0,40.0,87.0,1,0,0,0,0,101.4,41.3,118.0,40.0,0.0,1
40,51,1.097363,1,13.0,93.0,40.0,87.0,0,0,0,0,0,96.1,45.4,120.0,39.4,0.0,0
43,3,2.610959,1,11.0,93.0,40.0,87.0,1,0,0,0,0,87.7,45.0,120.0,20.5,0.0,1
46,25,0.997822,1,21.0,93.0,40.0,87.0,0,0,0,0,0,100.3,20.5,117.6,41.0,0.0,1
50,44,0.257827,1,22.0,93.0,40.0,87.0,0,0,0,0,0,101.9,40.6,107.6,41.5,0.0,1
54,10,0.9429,1,19.0,93.0,37.0,87.0,0,0,0,1,1,109.9,37.0,118.1,38.4,0.0,1
55,27,1.265025,4,19.0,91.0,40.0,87.0,1,0,0,0,1,107.9,23.8,120.0,44.3,0.0,1
59,10,0.630007,1,19.0,93.0,38.0,87.0,1,0,0,0,0,110.3,39.2,120.0,39.5,1.0,1
66,39,1.900022,3,23.0,93.0,37.0,87.0,0,0,0,0,0,109.6,37.5,120.0,42.1,0.0,1
68,47,0.212119,1,15.0,93.0,40.0,87.0,1,0,0,0,0,98.0,30.3,103.9,32.2,0.0,1
69,46,0.063001,1,19.0,91.0,40.0,87.0,1,0,0,0,1,110.7,32.2,111.1,32.5,0.0,1
75,51,0.142028,4,23.0,93.0,40.0,87.0,1,0,0,0,0,111.5,49.5,112.5,48.0,0.0,1
76,31,0.120309,2,23.0,93.0,37.0,87.0,0,0,0,1,1,113.1,39.2,114.0,38.9,0.0,1
78,20,1.548634,3,19.0,93.0,37.0,87.0,0,0,0,0,0,102.7,37.5,119.2,39.5,0.0,1
78,23,0.163917,3,10.0,91.0,38.0,87.0,1,1,0,0,0,118.9,38.0,120.0,38.2,1.0,0
81,12,0.36456,1,24.0,93.0,38.0,87.0,1,0,0,0,0,113.4,43.1,120.0,47.2,0.0,1
84,49,1.310339,2,15.0,93.0,40.0,87.0,1,0,0,0,0,107.1,58.4,120.0,34.1,0.0,1
2,14,1.375244,1,23.0,91.0,40.0,87.0,0,0,0,0,1,114.8,32.3,120.0,38.7,0.0,1
11,49,0.085029,4,23.0,93.0,40.0,87.0,0,0,0,0,1,97.7,33.6,98.8,33.9,0.0,0
21,44,0.6974,1,23.0,91.0,40.0,87.0,1,0,0,0,0,111.7,32.6,120.0,36.8,0.0,1
23,52,0.027194,1,23.0,93.0,38.0,87.0,1,0,0,0,0,109.6,36.7,110.4,36.7,0.0,1
28,2,0.343883,1,23.0,93.0,40.0,87.0,0,0,0,0,0,110.1,38.3,117.9,38.1,0.0,0
28,39,1.365016,2,21.0,93.0,40.0,87.0,1,0,0,0,0,107.7,12.4,120.0,32.1,0.0,1
31,43,0.627797,7,19.0,93.0,40.0,87.0,1,0,0,0,0,103.2,40.5,117.6,40.5,0.0,0
38,12,0.045868,1,21.0,93.0,40.0,87.0,0,0,0,0,1,100.3,25.7,101.1,26.3,0.0,1
43,43,2.351323,4,21.0,93.0,37.0,87.0,0,0,0,0,0,106.7,33.9,120.0,31.0,0.0,1
46,22,2.136382,1,21.0,93.0,40.0,87.0,0,0,0,0,0,99.6,19.8,120.0,49.0,0.0,1
47,52,0.662446,3,19.0,95.0,40.0,87.0,1,0,0,0,0,105.8,52.3,110.6,43.7,0.0,1
47,53,1.301352,3,11.0,93.0,37.0,87.0,0,0,0,1,1,110.7,42.7,120.0,35.3,0.0,0
53,44,1.384891,3,23.0,93.0,40.0,87.0,0,0,0,0,1,89.1,34.5,120.0,34.3,0.0,0
54,47,1.308632,3,3.0,93.0,37.0,87.0,0,0,0,1,1,111.5,42.5,120.0,35.2,0.0,1
59,23,0.69566,7,21.0,93.0,40.0,87.0,0,0,0,0,0,105.4,29.5,120.0,35.6,0.0,1
59,59,1.18296,7,17.0,93.0,40.0,87.0,0,0,0,0,0,100.3,53.8,116.4,41.9,0.0,1
62,22,0.360077,3,21.0,95.0,40.0,87.0,1,0,0,0,0,114.6,34.6,118.6,35.2,0.0,1
71,48,0.074436,2,23.0,93.0,38.0,87.0,0,0,0,0,0,99.2,55.7,100.3,54.9,0.0,1
71,50,1.427778,2,3.0,93.0,40.0,87.0,0,0,0,0,0,91.9,42.9,120.0,47.8,0.0,0
74,48,0.947208,1,19.0,91.0,40.0,87.0,0,0,0,0,1,107.1,33.4,120.0,42.5,0.0,1
78,58,0.546725,3,6.0,93.0,38.0,62.0,0,0,0,0,0,85.6,41.3,102.0,44.2,0.0,0
79,1,1.757568,3,2.0,93.0,40.0,87.0,1,0,0,0,0,91.6,56.3,120.0,26.7,0.0,0
79,58,1.244419,1,9.0,93.0,38.0,87.0,0,0,0,0,0,99.3,51.4,117.5,39.2,0.0,1
81,20,1.252551,2,9.0,93.0,38.0,87.0,0,0,0,0,0,102.3,54.6,118.2,41.3,0.0,0
82,35,1.344301,1,19.0,93.0,40.0,87.0,1,0,0,0,0,102.6,41.2,120.0,36.4,1.0,1
84,29,1.023204,1,21.0,93.0,40.0,87.0,1,0,0,0,0,97.3,41.2,120.0,39.8,0.0,1
86,59,0.240648,2,19.0,93.0,40.0,87.0,0,0,0,0,0,99.3,35.1,104.9,36.4,0.0,0
87,3,0.101717,2,6.0,93.0,38.0,87.0,0,0,0,0,0,112.5,27.2,113.1,28.0,0.0,0
87,39,0.127607,1,23.0,93.0,40.0,87.0,0,0,0,0,0,100.2,22.1,103.1,25.8,0.0,1
90,48,0.228168,1,9.0,93.0,40.0,87.0,1,0,0,0,0,93.5,39.1,99.2,39.1,0.0,1
91,34,0.119513,2,3.0,93.0,37.0,87.0,0,0,0,0,0,116.2,42.0,117.1,41.2,0.0,1
95,20,0.058838,4,21.0,91.0,40.0,87.0,1,0,0,0,0,109.1,27.3,110.3,28.8,0.0,1
95,38,0.571154,2,23.0,93.0,37.0,87.0,0,0,0,0,0,107.6,40.6,116.7,52.2,0.0,1
3,33,0.056994,6,21.0,93.0,38.0,87.0,0,0,0,0,0,104.4,34.1,105.8,34.6,0.0,1
4,11,1.384722,2,9.0,93.0,37.0,87.0,0,0,0,1,1,113.1,45.8,120.0,30.7,0.0,1
7,12,0.570968,5,23.0,93.0,40.0,88.0,0,0,0,0,0,108.0,40.0,120.0,43.5,1.0,0
14,40,0.087857,1,11.0,93.0,40.0,87.0,0,0,0,0,0,88.4,47.3,92.8,46.7,0.0,1
17,39,0.721454,5,23.0,93.0,40.0,88.0,0,0,0,0,0,108.0,40.0,120.0,37.6,1.0,0
20,3,0.085762,3,9.0,95.0,38.0,87.0,0,0,0,0,1,112.3,36.9,113.8,37.2,0.0,1
24,16,1.076009,4,23.0,93.0,37.0,87.0,0,0,0,0,0,110.2,42.2,120.0,39.5,0.0,1
30,5,0.976482,4,13.0,93.0,37.0,87.0,0,0,1,1,1,114.6,38.9,120.0,50.0,0.0,1
34,36,1.933423,6,21.0,92.0,38.0,87.0,1,0,0,0,0,108.2,32.3,120.0,40.9,1.0,1
37,27,0.063492,1,9.0,93.0,40.0,87.0,0,0,0,0,0,101.2,54.8,102.8,53.5,0.0,0
